Timestamp,Gaze X,Gaze Y,Pitch,Yaw,Roll,Face Position
2024-12-08 21:28:38,810.0313203599717,702.7034573554993,45.0,-81.00621721250153,0,Neutral
2024-12-08 21:28:38,809.5032399495443,702.8711800575256,45.0,-80.92098327594148,0,Neutral
2024-12-08 21:28:38,809.1936976114908,702.6429047584535,45.0,-81.18993219358795,0,Neutral
2024-12-08 21:28:38,809.2093806796604,702.6313199996949,45.0,-81.18690557778156,0,Neutral
2024-12-08 21:28:38,807.8831600613065,702.782461643219,45.0,-81.22683229787717,0,Neutral
2024-12-08 21:28:38,807.2130491468641,703.2196192741393,45.0,-80.29642754178599,0,Neutral
2024-12-08 21:28:38,807.1523827446832,703.1953053474426,45.0,-80.94811406743825,0,Neutral
2024-12-08 21:28:38,806.9794527689617,703.2260932922363,45.0,-81.18033326115395,0,Neutral
2024-12-08 21:28:38,806.8868628607856,703.1729049682617,45.0,-80.77619631103161,0,Neutral
2024-12-08 21:28:38,806.8468797471788,703.1154923439026,45.0,-80.679600309803,0,Neutral
2024-12-08 21:28:38,806.9010637071398,703.0983691215515,45.0,-80.59680719872759,0,Neutral
2024-12-08 21:28:39,807.2529686821832,702.7963776588439,45.0,-80.1333557283172,0,Neutral
2024-12-08 21:28:39,808.3728934393988,702.6331043243408,45.0,-80.60018005976175,0,Neutral
2024-12-08 21:28:39,808.8721483018662,702.6843814849854,45.0,-81.31939855002513,0,Neutral
2024-12-08 21:28:39,808.9298862881132,702.6131677627562,45.0,-81.43979459883982,0,Neutral
2024-12-08 21:28:39,809.4908807542589,702.7629141807556,45.0,-80.00027927577214,0,Neutral
2024-12-08 21:28:39,808.8493465847439,702.3510699272156,45.0,-80.13663910533602,0,Neutral
2024-12-08 21:28:39,808.8267025417753,702.1600580215454,45.0,-80.82242115562707,0,Neutral
2024-12-08 21:28:39,808.8238495720758,702.2759466171265,45.0,-80.95749821295755,0,Neutral
2024-12-08 21:28:39,809.5734096103245,702.7393002510071,45.0,-80.27411597935296,0,Neutral
2024-12-08 21:28:39,810.6879323323568,702.7847075462342,45.0,-80.00659786000428,0,Neutral
2024-12-08 21:28:39,811.2710999382866,702.7250800132751,45.0,-80.83143608545633,0,Neutral
2024-12-08 21:28:39,811.3931537204319,702.6343908309937,45.0,-80.8280953788331,0,Neutral
2024-12-08 21:28:40,811.0430102878147,702.97935962677,45.0,-79.93820210372137,0,Neutral
2024-12-08 21:28:40,811.0513030158148,703.1867418289185,45.0,-79.86936908819347,0,Neutral
2024-12-08 21:28:40,810.8858867221409,703.1529355049132,45.0,-79.95595570680405,0,Neutral
2024-12-08 21:28:40,808.4551374647352,703.1980390548706,45.0,-80.23375033676646,0,Neutral
2024-12-08 21:28:40,807.5643475850422,702.943621635437,45.0,-79.36437446432573,0,Neutral
2024-12-08 21:28:40,806.5834549797906,702.9820008277893,45.0,-79.16087157791564,0,Neutral
2024-12-08 21:28:40,806.1161431206598,703.0524220466614,45.0,-79.43211251193304,0,Neutral
2024-12-08 21:28:40,806.5711513095431,702.739682674408,45.0,-79.68501507285248,0,Neutral
2024-12-08 21:28:40,807.5358437432184,702.7404851913452,45.0,-78.97205146238522,0,Neutral
2024-12-08 21:28:40,807.6797726949056,702.5743727684021,45.0,-79.12894862574763,0,Neutral
2024-12-08 21:28:40,813.0183101230198,701.9188542366028,45.0,-78.87146381898712,0,Neutral
2024-12-08 21:28:40,813.9632949829102,702.4341759681702,45.0,-79.13668630379999,0,Neutral
2024-12-08 21:28:40,817.3570810953775,702.2308535575867,45.0,-79.66492873554654,0,Neutral
2024-12-08 21:28:41,822.7664824591743,702.1875348091127,45.0,-82.8199298302222,0,Neutral
2024-12-08 21:28:41,832.8668526543513,704.3713502883911,45.0,-85.18262999841313,0,Neutral
2024-12-08 21:28:41,832.2991362677678,704.8696184158326,45.0,-85.03940898468593,0,Neutral
2024-12-08 21:28:41,851.1938302781846,714.8543338775634,45.0,-88.89766504697266,0,Neutral
2024-12-08 21:28:41,861.0411864386664,718.9192538261414,45.0,-90.92318928585203,0,Neutral
2024-12-08 21:28:41,860.7800365024142,719.126780986786,45.0,-90.50992698886546,0,Neutral
2024-12-08 21:28:41,875.9639083014594,728.8926615715027,45.0,-94.19620222132073,0,Neutral
2024-12-08 21:28:41,884.5075136820475,731.2398376464844,45.0,-96.4290788825009,0,Neutral
2024-12-08 21:28:41,885.9430948893229,731.637029647827,45.0,-95.90603218431639,0,Neutral
2024-12-08 21:28:41,886.1776080661349,731.519790649414,45.0,-96.20080223688845,0,Neutral
2024-12-08 21:28:41,886.1384557088214,731.4201612472533,45.0,-95.72026195300917,0,Neutral
2024-12-08 21:28:42,885.533630794949,730.5459570884706,45.0,-95.66495385339587,0,Neutral
2024-12-08 21:28:42,881.6181437174479,728.2558460235596,45.0,-93.55201641530509,0,Neutral
2024-12-08 21:28:42,881.1509598626031,727.4860668182373,45.0,-93.63303050940948,0,Neutral
2024-12-08 21:28:42,881.0824881659613,727.6273550987244,45.0,-93.52367273565835,0,Neutral
2024-12-08 21:28:42,880.4833335876465,726.9691925048829,45.0,-93.66150845369064,0,Neutral
2024-12-08 21:28:42,879.7883093092175,726.880388736725,45.0,-92.98342113567821,0,Neutral
2024-12-08 21:28:42,879.500276353624,726.2803506851195,45.0,-93.17669762108589,0,Neutral
2024-12-08 21:28:42,879.7124743991428,726.3551359176635,45.0,-93.15843178447498,0,Neutral
2024-12-08 21:28:42,880.2012634277344,725.7740507125853,45.0,-93.12029971390591,0,Neutral
2024-12-08 21:28:42,880.1558477613662,725.2578406333923,45.0,-93.47918963388126,0,Neutral
2024-12-08 21:28:42,879.8519422743055,724.8684568405151,45.0,-93.09655039912427,0,Neutral
2024-12-08 21:28:42,879.9077394273546,724.955871105194,45.0,-93.08087315379022,0,Neutral
2024-12-08 21:28:43,878.408447265625,723.5210566520691,45.0,-92.18042171319797,0,Neutral
2024-12-08 21:28:43,877.098227183024,723.1919026374818,45.0,-91.74920803257163,0,Neutral
2024-12-08 21:28:43,877.1631690131294,723.4257645606996,45.0,-91.68002007617581,0,Neutral
2024-12-08 21:28:43,875.4706310696072,722.7020750045778,45.0,-92.31381976238481,0,Neutral
2024-12-08 21:28:43,874.6538030836316,720.8806996345519,45.0,-92.08914479118363,0,Neutral
2024-12-08 21:28:43,873.7273457845052,721.0195388793944,45.0,-91.72158457382076,0,Neutral
2024-12-08 21:28:43,873.570351070828,721.1940817832947,45.0,-91.54314572560924,0,Neutral
2024-12-08 21:28:43,873.5174424913193,720.6952800750732,45.0,-92.12572929011726,0,Neutral
2024-12-08 21:28:43,873.5165896945529,721.212013244629,45.0,-91.10439752543638,0,Neutral
2024-12-08 21:28:43,872.9357609219022,720.9753770828246,45.0,-91.32300091090657,0,Neutral
2024-12-08 21:28:43,873.0274306403265,720.9768466949463,45.0,-91.37964725996457,0,Neutral
2024-12-08 21:28:43,870.565997229682,722.0248603820801,45.0,-90.85578314574134,0,Neutral
2024-12-08 21:28:44,865.6368420918782,727.6647624969482,45.0,-90.52432960837554,0,Neutral
2024-12-08 21:28:44,842.1204634772407,736.1528253555298,45.0,-87.02063105670538,0,Neutral
2024-12-08 21:28:44,840.7627351548936,735.8651199340819,45.0,-86.48631815894731,0,Neutral
2024-12-08 21:28:44,807.234056684706,733.3430628776549,45.0,-86.36729179221953,0,Neutral
2024-12-08 21:28:44,790.3149269951714,730.1482105255126,45.0,-83.89734637693019,0,Neutral
2024-12-08 21:28:44,789.2975527445475,730.750283241272,45.0,-83.27435510150265,0,Neutral
2024-12-08 21:28:44,757.7655364142524,728.2258272171022,45.0,-79.0762958063388,0,Neutral
2024-12-08 21:28:44,738.3555734422473,717.3855810165406,45.0,-76.79986232083343,0,Neutral
2024-12-08 21:28:44,734.8051643371582,723.9769716262817,45.0,-77.84656977754956,0,Neutral
2024-12-08 21:28:44,734.400973002116,723.2254791259766,45.0,-78.41405747112408,0,Neutral
2024-12-08 21:28:44,727.2339846293133,724.0337262153624,45.0,-77.29393082626041,0,Neutral
2024-12-08 21:28:45,706.8077481587727,888.9682784080505,45.0,-71.60910309232736,0,Neutral
2024-12-08 21:28:45,706.8444862365723,888.4288301467896,45.0,-72.78840012640683,0,Neutral
2024-12-08 21:28:45,695.3847694396973,878.2600932121278,45.0,-67.88445993995326,0,Neutral
2024-12-08 21:28:45,690.4489453633627,847.9292263984679,45.0,-72.40969673626685,0,Neutral
2024-12-08 21:28:45,689.3974232143826,845.0077338218691,45.0,-70.97551629606453,0,Neutral
2024-12-08 21:28:45,697.9023475646973,802.9710001945496,45.0,-68.45014081379094,0,Neutral
2024-12-08 21:28:45,713.592699262831,777.5575428009034,45.0,-71.52956305474413,0,Neutral
2024-12-08 21:28:45,725.7915865580242,759.4522852897644,45.0,-77.182639354464,0,Neutral
2024-12-08 21:28:45,725.6518334282769,759.2843084335327,45.0,-77.98817267296754,0,Neutral
2024-12-08 21:28:45,746.4271456400553,749.3528814315797,45.0,-82.22705660021815,0,Neutral
2024-12-08 21:28:45,766.4489330715604,737.7218074798583,45.0,-87.37170324615248,0,Neutral
2024-12-08 21:28:45,778.6731681823729,745.6019797325135,45.0,-86.67947154228654,0,Neutral
2024-12-08 21:28:45,778.5522910224066,745.7187638282776,45.0,-86.32597780698968,0,Neutral
2024-12-08 21:28:46,788.2594269646538,712.2340898513794,45.0,-88.66789037350458,0,Neutral
2024-12-08 21:28:46,791.3859655592177,728.0685052871704,45.0,-87.75010762259994,0,Neutral
2024-12-08 21:28:46,788.2805205451118,702.8090124130249,45.0,-88.29007873310277,0,Neutral
2024-12-08 21:28:46,788.1042891608344,718.2752380371093,45.0,-88.14704576138462,0,Neutral
2024-12-08 21:28:46,788.1093504163954,718.0848050117493,45.0,-87.82125811462195,0,Neutral
2024-12-08 21:28:46,798.6856185065375,697.3941679000854,45.0,-86.16258392661292,0,Neutral
2024-12-08 21:28:46,827.5530577765571,692.4952902793884,45.0,-91.1563640672792,0,Neutral
2024-12-08 21:28:46,848.4545843336317,673.0652618408203,45.0,-89.63709290301875,0,Neutral
2024-12-08 21:28:46,848.2284537421331,672.1913948059082,45.0,-90.95744158170199,0,Neutral
2024-12-08 21:28:46,869.4474199083116,645.8992481231688,45.0,-90.0293743575152,0,Neutral
2024-12-08 21:28:47,885.430255042182,612.9194850921631,45.0,-97.06703326539791,0,Neutral
2024-12-08 21:28:50,857.4919899834526,565.8559460639954,45.0,-91.0250788636023,0,Neutral
2024-12-08 21:28:50,864.6771515740289,561.8547887802124,45.0,-91.54493929760785,0,Neutral
2024-12-08 21:28:50,863.8195622762045,562.8562054634094,45.0,-91.77926875709966,0,Neutral
2024-12-08 21:28:50,860.7614339192708,561.2397511005402,45.0,-91.90469570847641,0,Neutral
2024-12-08 21:28:50,860.0307795206706,561.2610731124879,45.0,-91.89444274121222,0,Neutral
2024-12-08 21:28:50,821.4191504584417,559.5975658893585,45.0,-90.02680712081634,0,Neutral
2024-12-08 21:28:50,821.3998726738826,559.8470180034637,45.0,-89.4777839550616,0,Neutral
2024-12-08 21:28:50,799.4809464348687,563.2367029190065,45.0,-89.47767338762318,0,Neutral
2024-12-08 21:28:50,799.0382397969563,563.5371968746185,45.0,-89.05204183921579,0,Neutral
2024-12-08 21:28:50,793.2931209140354,565.704267501831,45.0,-89.96379891906129,0,Neutral
2024-12-08 21:28:51,791.1309382120769,576.5197720527649,45.0,-89.21743395865388,0,Neutral
2024-12-08 21:28:51,794.3700671725803,585.3630075454712,45.0,-89.87131785520758,0,Neutral
2024-12-08 21:28:51,796.9305898878309,591.5623517036438,45.0,-88.82372640820131,0,Neutral
2024-12-08 21:28:51,800.2903145684136,596.5570516586303,45.0,-89.81166414088337,0,Neutral
2024-12-08 21:28:51,804.7593888176813,605.9256179332733,45.0,-88.20155972034257,0,Neutral
2024-12-08 21:28:51,808.8831481933594,621.5879559516907,45.0,-87.08746521529031,0,Neutral
2024-12-08 21:28:51,813.5563091701931,653.9869289398194,45.0,-88.397465831186,0,Neutral
2024-12-08 21:28:51,813.0666648017035,681.1026878356932,45.0,-91.15216070849004,0,Neutral
2024-12-08 21:28:51,811.4725727505154,695.2862577438354,45.0,-91.13337519224751,0,Neutral
2024-12-08 21:28:51,806.2631153530544,695.854329586029,45.0,-90.91305218110995,0,Neutral
2024-12-08 21:28:51,803.5365918477376,693.0832324028016,45.0,-89.72991830262198,0,Neutral
2024-12-08 21:28:51,800.0157466464572,690.5427436828613,45.0,-90.73600729146555,0,Neutral
2024-12-08 21:28:51,797.3437605963812,690.4343018531799,45.0,-90.56092882045574,0,Neutral
2024-12-08 21:28:52,797.6005020141603,690.6490297317504,45.0,-90.10639013265549,0,Neutral
2024-12-08 21:28:52,793.773056877984,689.6518092155457,45.0,-90.3368299122633,0,Neutral
2024-12-08 21:28:52,792.2747446695964,689.259530544281,45.0,-89.26729167729015,0,Neutral
2024-12-08 21:28:52,793.3492071363662,690.3352918624878,45.0,-89.7168067810652,0,Neutral
2024-12-08 21:28:52,793.2413063049316,690.2585711479188,45.0,-89.83667634636848,0,Neutral
2024-12-08 21:28:52,796.4228045145669,691.7142028808594,45.0,-90.01335168156479,0,Neutral
2024-12-08 21:28:52,797.5467868381077,692.1280169487,45.0,-89.90112235145664,0,Neutral
2024-12-08 21:28:52,798.1750161912706,691.9114627838135,45.0,-90.95675411742745,0,Neutral
2024-12-08 21:28:52,799.4646169874403,691.9148635864258,45.0,-91.04224588494903,0,Neutral
2024-12-08 21:28:52,799.884019639757,691.3637742996215,45.0,-91.17796135711109,0,Neutral
2024-12-08 21:28:52,800.6262694464789,692.1245818138123,45.0,-91.12737550271198,0,Neutral
2024-12-08 21:28:52,804.355224609375,692.7985992431642,45.0,-92.2127728692366,0,Neutral
2024-12-08 21:28:53,807.1411531236436,693.5714602470397,45.0,-93.47586497097976,0,Neutral
2024-12-08 21:28:53,811.8575041029189,695.3112645149232,45.0,-93.98425099746893,0,Neutral
2024-12-08 21:28:53,820.8805508083768,696.2393317222595,45.0,-95.84441015280059,0,Neutral
2024-12-08 21:28:53,825.2085270351835,690.4269366264343,45.0,-93.4273106103565,0,Neutral
2024-12-08 21:28:53,833.595457288954,679.9531936645508,45.0,-94.99764265529014,0,Neutral
2024-12-08 21:28:53,833.5311546325684,679.8214602470398,45.0,-94.46281857939738,0,Neutral
2024-12-08 21:28:53,858.9075639512803,651.1044511795044,45.0,-94.63622960513241,0,Neutral
2024-12-08 21:28:53,858.6684663560654,650.8029327392577,45.0,-94.58568754973341,0,Neutral
2024-12-08 21:28:53,894.5520328945584,623.9987049102783,45.0,-95.10775449107103,0,Neutral
2024-12-08 21:28:53,915.7848425971137,611.4187209606171,45.0,-95.9773369639366,0,Neutral
2024-12-08 21:28:53,942.6847025553386,597.0436334609985,45.0,-98.05507839867136,0,Neutral
2024-12-08 21:28:57,932.7704048156738,648.2142102718353,45.0,-98.05317092148172,0,Neutral
2024-12-08 21:28:57,925.0130509270563,654.925636768341,45.0,-101.02782239222067,0,Neutral
2024-12-08 21:28:57,923.4113544887966,656.177252292633,45.0,-101.39538321584062,0,Neutral
2024-12-08 21:28:57,903.2275204128689,681.3774919509888,45.0,-96.32940515237668,0,Neutral
2024-12-08 21:28:57,865.0521125793457,715.1184153556825,45.0,-94.98342668112114,0,Neutral
2024-12-08 21:28:57,777.2792154947916,730.0555973052977,45.0,-89.804250606065,0,Neutral
2024-12-08 21:28:57,773.8410576714409,732.3344779014587,45.0,-89.33741463243621,0,Neutral
2024-12-08 21:28:57,729.3546235826282,719.8836398124695,45.0,-85.86614604484123,0,Neutral
2024-12-08 21:28:57,701.6057756212022,718.6479477882385,45.0,-82.82042724022658,0,Neutral
2024-12-08 21:28:58,690.75442843967,719.0417437553406,45.0,-82.06554562516082,0,Neutral
2024-12-08 21:28:58,690.4502936469185,719.0548377037048,45.0,-82.33608463787408,0,Neutral
2024-12-08 21:28:58,674.6110907660591,725.0649247169495,45.0,-81.6336200810226,0,Neutral
2024-12-08 21:28:58,661.6338144938152,725.1420249938965,45.0,-80.320021024973,0,Neutral
2024-12-08 21:28:58,650.7837164137098,731.6918334960938,45.0,-82.01972350415137,0,Neutral
2024-12-08 21:28:58,636.036449432373,751.7865242958069,45.0,-83.37792757855348,0,Neutral
2024-12-08 21:28:58,614.2872064378527,778.1515493392944,45.0,-85.2741637858531,0,Neutral
2024-12-08 21:28:59,525.0968201955159,826.0043439865112,45.0,-77.57475655474185,0,Neutral
2024-12-08 21:28:59,484.99328825208875,836.3644242286682,45.0,-73.1927719801432,0,Neutral
2024-12-08 21:28:59,520.4765938652887,828.3100934028625,45.0,-75.6369500076111,0,Neutral
2024-12-08 21:29:00,791.8445451524523,801.4307241439818,45.0,-94.99487256265246,0,Neutral
2024-12-08 21:29:00,790.3793131510416,802.5884189605713,45.0,-94.2480718958895,0,Neutral
2024-12-08 21:29:00,845.0975714789496,809.245156288147,45.0,-95.83457096788995,0,Neutral
2024-12-08 21:29:00,868.7271724277072,811.3431296348572,45.0,-100.7684976273352,0,Neutral
2024-12-08 21:29:00,896.9202596876357,815.3908085823059,45.0,-104.29598417193651,0,Neutral
2024-12-08 21:29:00,897.4316139221193,815.8229670524597,45.0,-104.4390114696299,0,Neutral
2024-12-08 21:29:00,911.3194122314454,831.7858390808105,45.0,-104.21453316659017,0,Neutral
2024-12-08 21:29:00,914.1382297939725,836.5226130485535,45.0,-103.66143988621067,0,Neutral
2024-12-08 21:29:00,914.5190179612902,838.322144985199,45.0,-104.11085080515014,0,Neutral
2024-12-08 21:29:00,914.145260281033,838.1163291931153,45.0,-104.12565729446895,0,Neutral
2024-12-08 21:29:00,909.6003824869791,858.8414521217346,45.0,-103.171788059448,0,Neutral
2024-12-08 21:29:00,907.8248269822861,863.8935503959656,45.0,-102.79595615953907,0,Neutral
2024-12-08 21:29:01,908.438799964057,863.7587428092957,45.0,-103.05355365286164,0,Neutral
2024-12-08 21:29:01,903.9435310363771,869.3934202194214,45.0,-100.7328787638668,0,Neutral
2024-12-08 21:29:01,900.9625812106663,874.2551527023315,45.0,-99.59735326502133,0,Neutral
2024-12-08 21:29:01,898.0986853705512,882.1691431999208,45.0,-103.81125555440062,0,Neutral
2024-12-08 21:29:01,898.2801310221355,881.7550911903381,45.0,-103.34503298290421,0,Neutral
2024-12-08 21:29:01,883.2017059326172,880.7846956253053,45.0,-97.99332071962505,0,Neutral
2024-12-08 21:29:01,867.5553207397461,881.0529212951661,45.0,-97.8019279455488,0,Neutral
2024-12-08 21:29:01,867.2113096449109,880.1225810050965,45.0,-98.90048611467346,0,Neutral
2024-12-08 21:29:01,831.5285665724014,883.7075080871582,45.0,-95.43969486915863,0,Neutral
2024-12-08 21:29:01,791.9980027940538,875.9151582717896,45.0,-97.96384111855564,0,Neutral
2024-12-08 21:29:01,743.3672082689075,868.2596211433412,45.0,-93.09904248015847,0,Neutral
2024-12-08 21:29:01,720.6410920884875,867.9108405113219,45.0,-90.69432568956752,0,Neutral
2024-12-08 21:29:02,717.9568231370715,868.3304047584534,45.0,-90.11193994992838,0,Neutral
2024-12-08 21:29:02,677.4930487738715,871.4869098663331,45.0,-89.64137829255566,0,Neutral
2024-12-08 21:29:02,665.0674061245388,874.007643699646,45.0,-87.83765250192553,0,Neutral
2024-12-08 21:29:02,665.7960743374294,874.2239313125613,45.0,-87.24004467075895,0,Neutral
2024-12-08 21:29:02,660.5608876546224,871.914614200592,45.0,-87.27904651672736,0,Neutral
2024-12-08 21:29:02,688.9065683152942,867.5175623893738,45.0,-88.72759629331941,0,Neutral
2024-12-08 21:29:02,717.0593507554796,863.3052139282227,45.0,-89.15277663625152,0,Neutral
2024-12-08 21:29:02,717.8664474487305,862.640832901001,45.0,-90.01684791223418,0,Neutral
2024-12-08 21:29:02,786.0879440307617,862.2848711013795,45.0,-93.39654857993705,0,Neutral
2024-12-08 21:29:02,849.9245329962835,866.1913509368896,45.0,-95.12159262815094,0,Neutral
2024-12-08 21:29:02,891.3376269870333,869.9248824119568,45.0,-95.68596630890731,0,Neutral
2024-12-08 21:29:02,897.8162947760688,869.5696692466736,45.0,-97.44883499436685,0,Neutral
2024-12-08 21:29:02,964.0809576246475,887.9372997283937,45.0,-102.46672220968931,0,Neutral
2024-12-08 21:29:03,1013.2024625142416,918.0461354255675,45.0,-105.06252579081928,0,Neutral
2024-12-08 21:29:03,1030.0219056871204,933.8069171905518,45.0,-105.97370520409453,0,Neutral
2024-12-08 21:29:03,1031.6764776441785,935.1989645957946,45.0,-105.9943108431517,0,Neutral
2024-12-08 21:29:03,1051.3745981852212,963.2309598922728,45.0,-105.35098824471143,0,Neutral
2024-12-08 21:29:03,1056.5755081176758,986.6691465377808,45.0,-106.09327557456695,0,Neutral
2024-12-08 21:29:03,1064.1901469760471,1009.1441540718079,45.0,-106.9438995255269,0,Neutral
2024-12-08 21:29:03,1063.4239942762588,1011.5218286514283,45.0,-107.8221067551478,0,Neutral
2024-12-08 21:29:03,1058.032122294108,1013.4456648826599,45.0,-108.85678492092832,0,Neutral
2024-12-08 21:29:03,1043.11891386244,1014.5819921493529,45.0,-107.10583294377727,0,Neutral
2024-12-08 21:29:03,1031.8318600124785,1011.1768126487732,45.0,-105.8399802327399,0,Neutral
2024-12-08 21:29:03,1030.8175146314832,1012.0529861450195,45.0,-105.25579210622544,0,Neutral
2024-12-08 21:29:03,1007.323826260037,1007.4904761314392,45.0,-101.07422533419064,0,Neutral
2024-12-08 21:29:04,979.9016973707411,1001.9539270401001,45.0,-97.66635793813549,0,Neutral
2024-12-08 21:29:04,975.771120283339,998.4355511665344,45.0,-97.3219057423064,0,Neutral
2024-12-08 21:29:04,984.4415100945367,997.8243556022643,45.0,-96.4270994272387,0,Neutral
2024-12-08 21:29:04,1009.3053983052571,988.1041021347046,45.0,-98.00541842654357,0,Neutral
2024-12-08 21:29:04,1038.621139102512,992.3810820579529,45.0,-102.72695133788969,0,Neutral
2024-12-08 21:29:04,1046.5247145758733,990.9098296165467,45.0,-103.5409167518764,0,Neutral
2024-12-08 21:29:04,1046.1052737765842,990.3891935348512,45.0,-103.69058247961387,0,Neutral
2024-12-08 21:29:04,1052.7835744222007,989.9818072319031,45.0,-104.96462403720133,0,Neutral
